id;snapshot_date;player_name;profession;level;experience;created_at
db389331-0a9d-4a68-a9bb-6f2b2a4a2337;2026-02-04;Vidonkyten;Knight;22;143661;2026-02-04 09:00:10.033692+00
4ec952b3-0ee5-4cd4-930a-dbff7aedc177;2026-02-04;Terrasamba;Master Sorcerer;22;140030;2026-02-04 09:00:10.033692+00
2f52fe5a-0c12-4452-9718-a10615227089;2026-02-04;Turbo;Elder Druid;22;139180;2026-02-04 09:00:10.033692+00
97262911-b747-43ce-8565-f1df72c3a62b;2026-02-04;Beaumount;Knight;21;126044;2026-02-04 09:00:10.033692+00
888775d9-82a2-4722-aece-30329fa48037;2026-02-04;Silver;Knight;21;123226;2026-02-04 09:00:10.033692+00
553f0fc9-17d6-4d61-86d5-ac5bc5e3f90a;2026-02-04;Wakka Revenge;Knight;21;120774;2026-02-04 09:00:10.033692+00
19fdbefa-1748-4767-8f20-bc742f365423;2026-02-04;Shepho;Master Sorcerer;21;120019;2026-02-04 09:00:10.033692+00
19ffde10-2ed6-4bd7-bf15-a6d0372e4561;2026-02-04;Knight Relic;Knight;21;118279;2026-02-04 09:00:10.033692+00
ad053051-4155-48d3-b968-57aab52a1376;2026-02-04;Maikezera;Knight;20;113035;2026-02-04 09:00:10.033692+00
f851664e-0681-4a04-87d5-d2d8e605bbe5;2026-02-04;Josuba;Royal Paladin;20;106641;2026-02-04 09:00:10.033692+00
a058cf50-f314-400e-932b-41b02d2a65ad;2026-02-04;Resenha;Master Sorcerer;20;101213;2026-02-04 09:00:10.033692+00
fbbd760a-ae9b-4bbd-b6dc-223da745c524;2026-02-04;Black Hawk;Elder Druid;20;100276;2026-02-04 09:00:10.033692+00
209d59e2-ee33-4efb-933a-4c6c334357ea;2026-02-04;Weedhaha;Elder Druid;20;99232;2026-02-04 09:00:10.033692+00
e9ebc479-df78-4ec1-bbe8-97ee5811a67a;2026-02-04;Bingulin;Paladin;20;99174;2026-02-04 09:00:10.033692+00
79622dc2-4d05-4064-be69-93cee05f41c8;2026-02-04;Timboku fun du;Elder Druid;20;98849;2026-02-04 09:00:10.033692+00
000df5a4-417d-419b-96fd-c6aacc692752;2026-02-04;Petista Bolsonarista;Druid;19;94483;2026-02-04 09:00:10.033692+00
2025c119-078e-4a3f-8a40-76ad899664b0;2026-02-04;Siri Rica;Sorcerer;19;90573;2026-02-04 09:00:10.033692+00
cd2eecd1-cf09-4b31-bb68-52721fb74d00;2026-02-04;Mexicanita;Sorcerer;19;83969;2026-02-04 09:00:10.033692+00
43896b33-17f7-4b6d-9109-f4531be84d0c;2026-02-04;Pica Flamejante;Paladin;18;78996;2026-02-04 09:00:10.033692+00
320a79c8-0f3a-4ed8-a683-b55dc96682b1;2026-02-04;Schrodinger Relic;Paladin;18;77452;2026-02-04 09:00:10.033692+00
146f0b94-6300-4ea5-ab05-3b936ff514d8;2026-02-04;Ball Sohard;Knight;18;70765;2026-02-04 09:00:10.033692+00
1008bf56-e394-42f9-a391-12a418419ce3;2026-02-04;Ana Rabuda;Druid;18;70755;2026-02-04 09:00:10.033692+00
5c620351-d2a6-4184-8364-dcac39a636f7;2026-02-04;Bot;Knight;18;69744;2026-02-04 09:00:10.033692+00
390da733-4e25-49b4-a7b2-3208368ae9f5;2026-02-04;Relic Healing;Druid;17;64630;2026-02-04 09:00:10.033692+00
dae65c3c-994f-4334-8424-f5f92fe4eb2f;2026-02-04;Under;Sorcerer;17;62921;2026-02-04 09:00:10.033692+00
edc1661f-e9e5-48f4-b7d5-06bf77e98ac7;2026-02-04;Donkyten;Paladin;17;61797;2026-02-04 09:00:10.033692+00
bcc82120-3141-47fb-b2eb-b83a95529c91;2026-02-04;Isknky;Druid;17;57746;2026-02-04 09:00:10.033692+00
951e38e5-c7b6-4305-aec3-9c6a3984dd76;2026-02-04;Amstel;Druid;16;52011;2026-02-04 09:00:10.033692+00
9be8c068-a8e0-4050-9912-5088ec9084a7;2026-02-04;Bahiano;Sorcerer;15;42767;2026-02-04 09:00:10.033692+00
58cce151-784d-4203-83b6-c03ee2aef1c9;2026-02-04;Nidek Arka;Knight;15;40805;2026-02-04 09:00:10.033692+00
fec582ed-c54c-4e6d-b70e-10b93401b936;2026-02-04;Goldman;Druid;15;39438;2026-02-04 09:00:10.033692+00
617e7e11-0a6c-41f0-a438-94b31e8ef97d;2026-02-04;Ezekiel;Druid;14;36018;2026-02-04 09:00:10.033692+00
e374863d-902e-45b1-b0ca-072f819b8589;2026-02-04;Ignite;Knight;14;35969;2026-02-04 09:00:10.033692+00
c7112174-61e8-43ba-9ba0-5d521f628d24;2026-02-04;Bolleba;Knight;14;34861;2026-02-04 09:00:10.033692+00
4758adb4-8fac-4c42-9f41-20ee5c16e0da;2026-02-04;Knilva;Paladin;14;32854;2026-02-04 09:00:10.033692+00
f7c17f64-5da9-43c1-9697-958f018e2ce2;2026-02-04;Nesux;Knight;14;30732;2026-02-04 09:00:10.033692+00
b11dfca8-dfca-406e-a756-d6655be1eafa;2026-02-04;Lilith;Sorcerer;14;30465;2026-02-04 09:00:10.033692+00
d7c35d1e-dd4e-4c0c-add6-27f84bdcc96a;2026-02-04;Kolumbijskie Pesos;Knight;14;30254;2026-02-04 09:00:10.033692+00
4b4ae166-08a6-47e0-9d42-6b1c42c08b14;2026-02-04;Exori;Knight;14;29999;2026-02-04 09:00:10.033692+00
19f16a26-1c61-4d97-bcb6-0b5a8a797a67;2026-02-04;Ximbauw;Druid;13;29522;2026-02-04 09:00:10.033692+00
9ef233bb-d053-4858-9d74-8248ddbacdac;2026-02-04;Druweed;Druid;13;29039;2026-02-04 09:00:10.033692+00
427ead52-fe26-40b9-91b2-294e67233776;2026-02-04;Dramin;Druid;13;24904;2026-02-04 09:00:10.033692+00
9543b675-4fe4-4063-a05f-ef91874d5aba;2026-02-04;Rpgmastah;Sorcerer;13;24254;2026-02-04 09:00:10.033692+00
86e42e19-f1ab-4a6a-acf9-3ed7f994b876;2026-02-04;Ek'Sabaoth;Knight;13;23562;2026-02-04 09:00:10.033692+00
b4cfdde1-bf91-4696-90d9-14f165b90277;2026-02-04;Xablito;Sorcerer;13;23289;2026-02-04 09:00:10.033692+00
110930db-6383-4186-b8b5-67dff165258c;2026-02-04;Stargazer;Knight;12;22086;2026-02-04 09:00:10.033692+00
6b501a6a-4683-4d06-9a90-44e471169053;2026-02-04;Kikohoo;Knight;12;21727;2026-02-04 09:00:10.033692+00
5d8c2f60-342b-4090-8e43-cb8785ef2ce8;2026-02-04;Bmz;Druid;12;21261;2026-02-04 09:00:10.033692+00
2157d96d-5aa5-4a48-8f31-3fcba85d1c2e;2026-02-04;Playboy;Paladin;12;19327;2026-02-04 09:00:10.033692+00
2b85f461-6546-4932-9485-7af458bd6a26;2026-02-04;Epicuro;None;12;19307;2026-02-04 09:00:10.033692+00
c24474e1-8d8b-4bef-b012-2563415def2f;2026-02-04;Don;Druid;12;17676;2026-02-04 09:00:10.033692+00
03084128-14c4-40cd-b6ff-4c3caace1c77;2026-02-04;One Bed Sorc;Sorcerer;12;17603;2026-02-04 09:00:10.033692+00
e6c6f0a4-5d16-4536-b07d-1177bbdc69eb;2026-02-04;Gnolle;Druid;11;16628;2026-02-04 09:00:10.033692+00
c2094107-a17a-4217-b6da-b98ad771ff76;2026-02-04;Ownage Way;Knight;11;16020;2026-02-04 09:00:10.033692+00
97a138c0-7d9c-4c76-aa5a-79e890fbb139;2026-02-04;Wild Warrior;Druid;11;15759;2026-02-04 09:00:10.033692+00
3fdad087-e769-4898-83dd-5c5e9acc1b92;2026-02-04;Two Bed Druid;Druid;11;15490;2026-02-04 09:00:10.033692+00
5e94aef4-fec9-4bea-bea2-04b134196ab2;2026-02-04;Espotchatcho;Druid;11;15130;2026-02-04 09:00:10.033692+00
7b12d9ed-3ec3-4cdf-999e-689e3f111d9b;2026-02-04;Illbe Back;Sorcerer;11;14768;2026-02-04 09:00:10.033692+00
5b3fe6fa-f6a2-4145-87f1-0b7908ca2853;2026-02-04;Savok;Druid;11;14722;2026-02-04 09:00:10.033692+00
8995f118-8100-4eb4-9ada-57aa86ce09e2;2026-02-04;One Bed Druid;Druid;11;14376;2026-02-04 09:00:10.033692+00
bb39150f-a9c8-4b9e-88ab-93c8988f8cc1;2026-02-04;Malopeta;Druid;11;13260;2026-02-04 09:00:10.033692+00
680cb5e3-e3f9-4568-991b-c66aaff94f11;2026-02-04;The Foreseer;Druid;11;13020;2026-02-04 09:00:10.033692+00
0b608b7a-f5f8-46fb-9cf4-474a8817017c;2026-02-04;Mureco;Sorcerer;10;12889;2026-02-04 09:00:10.033692+00
12d3de8d-9384-4fbe-925c-1468cc6be1c4;2026-02-04;Raphael Veiga;Knight;10;12582;2026-02-04 09:00:10.033692+00
94bae63e-3ce9-4409-bbe4-97687c98bbf0;2026-02-05;Mirana Nightshade;Royal Paladin;40;976648;2026-02-05 09:00:16.935649+00
c595b63f-3ec2-40d8-a786-0c313bb95b2a;2026-02-05;Ondeth Waters;Knight;37;721971;2026-02-05 09:00:16.935649+00
0328cf1b-9fae-4165-9989-6ec676aa4098;2026-02-05;Weedhahaha;Knight;36;660866;2026-02-05 09:00:16.935649+00
e54fbec7-a1fc-4c38-940b-55739187e4df;2026-02-05;Amon;Royal Paladin;35;609099;2026-02-05 09:00:16.935649+00
f1fcd6fb-e8f7-47d0-9076-31109a46b18a;2026-02-05;Aeryn;Royal Paladin;35;603799;2026-02-05 09:00:16.935649+00
bae67be6-3808-4fba-a7f0-729d63dd9f40;2026-02-05;Hermes Trismegistus;Master Sorcerer;34;567318;2026-02-05 09:00:16.935649+00
def3d0ff-413b-464f-be7d-c9cc9767563e;2026-02-05;Boomer Hands;Master Sorcerer;34;550259;2026-02-05 09:00:16.935649+00
763125d3-4258-4fe6-929d-2c7872c6b2c0;2026-02-05;Icsea;Elder Druid;33;527137;2026-02-05 09:00:16.935649+00
045c76d9-0a81-48c2-a9bf-808357c61914;2026-02-05;Destroyer;Knight;32;483286;2026-02-05 09:00:16.935649+00
34aeca52-d4f6-4d6f-ad91-80b31acba0b7;2026-02-05;Ashlord;Royal Paladin;32;477706;2026-02-05 09:00:16.935649+00
d596c24a-c7eb-4c43-9d2e-86bfcf754a94;2026-02-05;Warcraft Three;Elder Druid;31;421452;2026-02-05 09:00:16.935649+00
b1ea0c28-b57e-42e8-b1bf-11f3b2cfc89f;2026-02-05;Gnoll;Knight;31;415984;2026-02-05 09:00:16.935649+00
fd6a93e4-b7b7-4fd9-9728-925596ffbae7;2026-02-05;The Oracle;Elite Knight;31;415582;2026-02-05 09:00:16.935649+00
0cd0966c-f808-4666-a012-24695fc3be9c;2026-02-05;Golden;Paladin;30;375689;2026-02-05 09:00:16.935649+00
a83f4ad9-4fa1-407e-99f7-7ec9d7efada6;2026-02-05;Gerthas Oceaneye;Master Sorcerer;29;362954;2026-02-05 09:00:16.935649+00
960ab1e9-5da4-4e62-8c30-11e31992b244;2026-02-05;Nock;Royal Paladin;29;333004;2026-02-05 09:00:16.935649+00
05c69902-dad5-4c75-b893-777286af49d3;2026-02-05;Lord das Trevas Trevosas;Elite Knight;28;330397;2026-02-05 09:00:16.935649+00
09890c77-8e9f-46d8-979c-6e40665a0205;2026-02-05;Honeybadger;Paladin;28;323492;2026-02-05 09:00:16.935649+00
d361ab11-8d08-475e-a029-1e610f40f2e9;2026-02-05;Verm'onth;Paladin;28;297699;2026-02-05 09:00:16.935649+00
32ae0a81-52e4-4c2b-a68d-83abf31eac11;2026-02-05;Kratos Nomad;Knight;28;296607;2026-02-05 09:00:16.935649+00
d508b547-69c1-4db1-9c17-39059fdf282b;2026-02-05;Ronnie Coleman;Knight;27;290365;2026-02-05 09:00:16.935649+00
0e332580-d3da-4996-b1e3-2215474fe566;2026-02-05;Killa;Royal Paladin;27;272687;2026-02-05 09:00:16.935649+00
6c3b6501-49dd-49a3-910f-529c63477231;2026-02-05;Satoru Gojo;Knight;27;270765;2026-02-05 09:00:16.935649+00
cf686226-8289-4a72-be7a-3257e056e3dc;2026-02-05;Koa;Royal Paladin;27;265578;2026-02-05 09:00:16.935649+00
4a415633-142f-4d58-a181-1e2b6677e5d6;2026-02-05;Pai dos Cornos;Knight;26;241059;2026-02-05 09:00:16.935649+00
d0fb024c-e064-4e6f-9a5b-5921d483ac16;2026-02-05;Pa La;Royal Paladin;26;236290;2026-02-05 09:00:16.935649+00
757aa39f-1d59-459a-8e15-4f9cff53e80d;2026-02-05;Forfun;Elder Druid;25;215625;2026-02-05 09:00:16.935649+00
00bf5939-3f0e-4abf-b633-fac4e430fd34;2026-02-05;Toru;Knight;24;204795;2026-02-05 09:00:16.935649+00
37e95f8f-3407-4a55-8cdd-20ab47a49ee1;2026-02-05;Turbo;Elder Druid;24;180553;2026-02-05 09:00:16.935649+00
099bce9f-e507-49f4-ba5f-c13902d11c85;2026-02-05;Aelene;Master Sorcerer;23;175117;2026-02-05 09:00:16.935649+00
42c2a7d7-dbc6-4e6e-a551-31820970b400;2026-02-05;Jobless;Paladin;23;174280;2026-02-05 09:00:16.935649+00
c06f5c7a-51b8-40dd-a338-d7c379d2aee7;2026-02-05;Dreamer;Master Sorcerer;23;173668;2026-02-05 09:00:16.935649+00
47a51265-2f04-4832-9593-0a602b9a7975;2026-02-05;Oddyzik;Sorcerer;23;164484;2026-02-05 09:00:16.935649+00
9220df88-56b7-4c80-8245-c55a3bad8ef4;2026-02-05;Linkin Park;Knight;23;159609;2026-02-05 09:00:16.935649+00
e6ede41c-0dba-4aec-92bc-86845595f5d4;2026-02-05;Hades;Master Sorcerer;23;157005;2026-02-05 09:00:16.935649+00
2b47ee0d-2f4c-4856-916a-f9a7a8be27e4;2026-02-05;Pai das Putas;Paladin;23;156286;2026-02-05 09:00:16.935649+00
015f5792-fa1c-40fc-9ae3-41876c87b5d1;2026-02-05;Terrasamba;Master Sorcerer;22;150974;2026-02-05 09:00:16.935649+00
0bb216d4-48f5-4be7-a49f-d69cfc01e4b8;2026-02-05;Silver;Knight;22;149753;2026-02-05 09:00:16.935649+00
ec830633-380a-47af-9851-4b14299135b0;2026-02-05;Bruce Wayne;Knight;22;147012;2026-02-05 09:00:16.935649+00
4bac9d4a-fc92-4add-9515-463be526efa7;2026-02-05;Vidonkyten;Knight;22;143661;2026-02-05 09:00:16.935649+00
482c677a-7a6b-4dd2-a0a5-0a096899350e;2026-02-05;Beaumount;Knight;22;137301;2026-02-05 09:00:16.935649+00
fe35b076-a900-457b-821d-44285781270e;2026-02-05;Shepho;Master Sorcerer;22;136119;2026-02-05 09:00:16.935649+00
3f81f9be-0559-412c-966b-ff90e05cbcfd;2026-02-05;Josuba;Royal Paladin;22;136107;2026-02-05 09:00:16.935649+00
5e4fa44f-96e5-4d5e-b8e3-6216fdbee9cf;2026-02-05;Wakka Revenge;Knight;21;120774;2026-02-05 09:00:16.935649+00
7f2ac688-2991-4610-bf3a-b3ea6963953e;2026-02-05;Maikezera;Knight;20;113035;2026-02-05 09:00:16.935649+00
6aec5c8b-533d-496d-b9e8-9c24740b772c;2026-02-05;Petista Bolsonarista;Elder Druid;20;110588;2026-02-05 09:00:16.935649+00
449e81d0-79cb-403e-b42f-3c7541e6e309;2026-02-05;Knight Relic;Knight;20;109472;2026-02-05 09:00:16.935649+00
9a06f831-b1ee-4745-871a-174e35a3b3c9;2026-02-05;Black Hawk;Elder Druid;20;106090;2026-02-05 09:00:16.935649+00
9118f28e-770a-4d28-8b05-78164ca74239;2026-02-05;Resenha;Master Sorcerer;20;104318;2026-02-05 09:00:16.935649+00
297dff3d-6932-4e02-a17a-e37536164c75;2026-02-05;Mexicanita;Master Sorcerer;20;100039;2026-02-05 09:00:16.935649+00
e3e7f84b-a889-4422-a0ce-e5245008d5d8;2026-02-05;Weedhaha;Elder Druid;20;99232;2026-02-05 09:00:16.935649+00
d5e8181e-e248-4837-b327-b76ea4b6b081;2026-02-05;Timboku fun du;Elder Druid;20;98849;2026-02-05 09:00:16.935649+00
33ba6fec-70ec-4bae-ba36-65910cf6ec18;2026-02-05;Bingulin;Paladin;19;95952;2026-02-05 09:00:16.935649+00
d6166e06-1e40-4ddd-916c-87f21d366895;2026-02-05;Siri Rica;Sorcerer;19;93339;2026-02-05 09:00:16.935649+00
c1be7941-3a71-4485-a0c0-a662e07eaa94;2026-02-05;Relic Healing;Druid;18;82986;2026-02-05 09:00:16.935649+00
74de0bf1-fd77-4172-9053-c17ca9a866cf;2026-02-05;Pica Flamejante;Paladin;18;81276;2026-02-05 09:00:16.935649+00
cacb65a2-1dd5-4e80-b53b-962ded0cac1c;2026-02-05;Schrodinger Relic;Paladin;18;77452;2026-02-05 09:00:16.935649+00
6b117bef-2724-42e2-ad7e-e19098fe0efa;2026-02-05;Ana Rabuda;Druid;18;71326;2026-02-05 09:00:16.935649+00
dccbc4b6-b23a-4cc8-b15b-c18796172e4d;2026-02-05;Ball Sohard;Knight;18;70765;2026-02-05 09:00:16.935649+00
2992cf82-cb0e-4a49-952f-0267f1c6d9e9;2026-02-05;Lilith;Sorcerer;18;70312;2026-02-05 09:00:16.935649+00
b4e48da6-8ba0-4629-b709-7be5498c7fed;2026-02-05;Bot;Knight;18;70009;2026-02-05 09:00:16.935649+00
62649309-d2b5-4352-bfbb-977846225db4;2026-02-05;Amstel;Druid;18;69936;2026-02-05 09:00:16.935649+00
dbb4f06c-cf7e-4b23-87d2-008703f9e099;2026-02-05;Under;Sorcerer;17;62921;2026-02-05 09:00:16.935649+00
47fe97c5-9d4c-4b80-8c26-10665fea89ad;2026-02-05;Donkyten;Paladin;17;61797;2026-02-05 09:00:16.935649+00
693584c3-4c85-4f50-b073-ebb60830e077;2026-02-05;Isknky;Druid;17;57746;2026-02-05 09:00:16.935649+00
66c1acef-6a7a-4cfa-acad-18722f01c676;2026-02-05;Kolumbijskie Pesos;Knight;16;54257;2026-02-05 09:00:16.935649+00
6d257aca-2778-4324-8374-f17c6c90538b;2026-02-05;Bahiano;Sorcerer;15;45967;2026-02-05 09:00:16.935649+00
37332bd0-0bc1-453b-b273-9263b682da6d;2026-02-05;Nidek Arka;Knight;15;40805;2026-02-05 09:00:16.935649+00
052f6795-3cef-4f3e-b35f-963941f037de;2026-02-05;Goldman;Druid;15;39438;2026-02-05 09:00:16.935649+00
e0bc6f4f-c2b6-4c95-b4ad-d9a43bf2557d;2026-02-05;Bolleba;Knight;14;36971;2026-02-05 09:00:16.935649+00
1e969192-fde0-4d00-99ee-8ae800315696;2026-02-05;Ignite;Knight;14;36769;2026-02-05 09:00:16.935649+00
7ff67038-284a-4ed5-9a56-a4db80b75f62;2026-02-05;Ezekiel;Druid;14;36018;2026-02-05 09:00:16.935649+00
306b1ff1-7a09-4cc9-9134-c02f80734006;2026-02-05;Rpgmastah;Sorcerer;14;35533;2026-02-05 09:00:16.935649+00
cf8392a7-f24f-44cb-9aa1-b4be1319a67e;2026-02-05;Druweed;Druid;14;33673;2026-02-05 09:00:16.935649+00
fdd7262e-9d41-4640-b26c-a14b5db0f7e6;2026-02-05;Shadow Shaman;Sorcerer;14;32923;2026-02-05 09:00:16.935649+00
84f95ff1-cb4c-4ef9-8b8f-c3b75a7a3bf6;2026-02-05;Knilva;Paladin;14;32854;2026-02-05 09:00:16.935649+00
af0c9388-f835-49fd-95e5-e584f3ed3499;2026-02-05;Nesux;Knight;14;30732;2026-02-05 09:00:16.935649+00
825e2f51-c96a-4d63-83d7-88e5a5326418;2026-02-05;Exori;Knight;14;30584;2026-02-05 09:00:16.935649+00
6779c5ee-4c17-44ec-b2b7-5cba1a62ab27;2026-02-05;Ximbauw;Druid;13;29522;2026-02-05 09:00:16.935649+00
02abc1a2-0b7c-4e87-be82-4e90e0dc094a;2026-02-05;Maikesz;Druid;13;28716;2026-02-05 09:00:16.935649+00
99db8896-17dd-4243-be78-f972e3b73ca2;2026-02-05;Bmz;Druid;13;27657;2026-02-05 09:00:16.935649+00
b2d6885d-25fe-4199-8e6e-cb4880fa117b;2026-02-05;Stargazer;Knight;13;25593;2026-02-05 09:00:16.935649+00
3099ca83-4c99-416f-b0be-c8fdddce6c5e;2026-02-05;Dramin;Druid;13;24904;2026-02-05 09:00:16.935649+00
15bbfecc-71b7-4f12-801d-e3bd37dab394;2026-02-05;Wild Warrior;Druid;13;23645;2026-02-05 09:00:16.935649+00
aed8ec7c-57df-48fa-97ec-12a173a323d4;2026-02-05;Ek'Sabaoth;Knight;13;23562;2026-02-05 09:00:16.935649+00
97e31d95-dcb1-4d31-9ea9-d2a9047aba16;2026-02-05;Daniel Paladino;Paladin;13;23475;2026-02-05 09:00:16.935649+00
96bf7b3f-894a-40cf-bea7-2617bd162aeb;2026-02-05;Xablito;Sorcerer;13;23289;2026-02-05 09:00:16.935649+00
517a6d2a-e184-45c7-a538-883026868dab;2026-02-05;Kikohoo;Knight;12;21727;2026-02-05 09:00:16.935649+00
0291f510-909b-4c63-b869-df5a38758b3e;2026-02-05;Sir Tokin;Knight;12;20953;2026-02-05 09:00:16.935649+00
a40fc9f7-9dfa-421f-9bbd-3a010bef2b75;2026-02-05;Playboy;Paladin;12;19327;2026-02-05 09:00:16.935649+00
be93066a-6992-4583-ba79-174eb211475f;2026-02-05;Epicuro;None;12;19307;2026-02-05 09:00:16.935649+00
a0320fe9-b11f-4fdd-97e4-9831fd163a9b;2026-02-05;Bed One;Sorcerer;12;18988;2026-02-05 09:00:16.935649+00
d79e75a9-7033-47ba-908e-095739da1228;2026-02-05;Two Bed Sorc;Sorcerer;12;18010;2026-02-05 09:00:16.935649+00
5011344b-8201-4448-b923-976a7a3cbb5a;2026-02-05;Bed Two;Sorcerer;12;17750;2026-02-05 09:00:16.935649+00
f0f62374-d3bb-4530-9e4b-d0aa20e94db5;2026-02-05;Don;Druid;12;17676;2026-02-05 09:00:16.935649+00
075277ab-e699-4471-b62f-7beef3620fbc;2026-02-05;One Bed Sorc;Sorcerer;12;17603;2026-02-05 09:00:16.935649+00
229cbd2f-5523-4e99-8b7f-d88130b8eae5;2026-02-05;Gnolle;Druid;11;17538;2026-02-05 09:00:16.935649+00
5e10b102-3e4f-4ca5-bf6c-d006294b75d4;2026-02-05;Coronna Australlis;Sorcerer;11;16100;2026-02-05 09:00:16.935649+00
02c3a8cb-0209-467f-ba95-631215e00fd5;2026-02-05;Ownage Way;Knight;11;16020;2026-02-05 09:00:16.935649+00
09404a13-64de-490b-a0e6-aa9881f57804;2026-02-05;Vriprix;Druid;11;15814;2026-02-05 09:00:16.935649+00
4479c134-578a-42a7-bc34-e4cd41cbcfcd;2026-02-06;Mirana Nightshade;Royal Paladin;42;1125358;2026-02-06 09:00:04.535304+00
a74a9b89-af3a-4605-ad2d-fb4cd886931c;2026-02-06;Ondeth Waters;Knight;38;781409;2026-02-06 09:00:04.535304+00
f7b6515e-d9de-4c4f-a208-6e436f06801c;2026-02-06;Aeryn;Royal Paladin;38;781091;2026-02-06 09:00:04.535304+00
045fb8ac-f717-4d92-9943-b83e372e4c22;2026-02-06;Weedhahaha;Knight;37;732647;2026-02-06 09:00:04.535304+00
54a1fbc0-9f22-4f45-b234-a4e3deaeedcf;2026-02-06;Amon;Royal Paladin;36;677057;2026-02-06 09:00:04.535304+00
6c200ef1-bb43-44bb-ada0-c44f011b5e58;2026-02-06;Hermes Trismegistus;Master Sorcerer;35;618040;2026-02-06 09:00:04.535304+00
0345912b-5287-4293-b7cf-0fa4e48996b1;2026-02-06;Destroyer;Elite Knight;34;591099;2026-02-06 09:00:04.535304+00
f467da22-b1da-49ca-a4cf-465acb381f9c;2026-02-06;Icsea;Elder Druid;34;571828;2026-02-06 09:00:04.535304+00
f677c152-4c32-4e62-9e00-9038093798ec;2026-02-06;Boomer Hands;Master Sorcerer;34;568835;2026-02-06 09:00:04.535304+00
d3506433-f934-4b4d-8e72-9724448d2616;2026-02-06;Ashlord;Royal Paladin;32;478721;2026-02-06 09:00:04.535304+00
11f7f64b-e9d7-4d26-a353-225405c92a73;2026-02-06;Gerthas Oceaneye;Master Sorcerer;31;431249;2026-02-06 09:00:04.535304+00
1f952e17-f506-41f4-aa06-a388bdb49df1;2026-02-06;The Oracle;Elite Knight;31;423877;2026-02-06 09:00:04.535304+00
8eefb7f0-d0de-4dcb-9443-359e8c92c055;2026-02-06;Golden;Paladin;31;423377;2026-02-06 09:00:04.535304+00
070888cc-0173-41b3-9142-bcc27f88eabd;2026-02-06;Warcraft Three;Elder Druid;31;421668;2026-02-06 09:00:04.535304+00
dc7118e6-8017-4d15-8e93-f7361277108d;2026-02-06;Gnoll;Knight;31;416143;2026-02-06 09:00:04.535304+00
501db904-4d78-45e2-bce2-90b7e1cc7351;2026-02-06;Lord das Trevas Trevosas;Elite Knight;30;385919;2026-02-06 09:00:04.535304+00
da2a12db-e037-46cb-beeb-8184baa94008;2026-02-06;Koa;Royal Paladin;30;371562;2026-02-06 09:00:04.535304+00
b1165d45-b033-4a59-b75c-a2e3c3dd77f8;2026-02-06;Nock;Royal Paladin;29;337262;2026-02-06 09:00:04.535304+00
d632aa28-1d2b-4189-af9f-8429bf083f7e;2026-02-06;Kratos Nomad;Knight;28;329142;2026-02-06 09:00:04.535304+00
72f0b77b-a014-4007-8678-f76ea8ce9bfc;2026-02-06;Honeybadger;Paladin;28;323492;2026-02-06 09:00:04.535304+00
4217ef50-dd6a-4adb-bbd2-d0a9181f53c6;2026-02-06;Ronnie Coleman;Knight;28;317279;2026-02-06 09:00:04.535304+00
e30f3d19-0ee0-49de-b0f8-ec47bf0071a8;2026-02-06;Verm'onth;Paladin;28;307929;2026-02-06 09:00:04.535304+00
6b793085-1c3a-4a2f-ae11-18e4c9a3d30e;2026-02-06;Pai dos Cornos;Knight;28;303789;2026-02-06 09:00:04.535304+00
ebcef47f-2f3e-47ed-8c96-f956de6edf9c;2026-02-06;Pa La;Royal Paladin;28;296980;2026-02-06 09:00:04.535304+00
24f8fd94-35c1-48b1-926a-eb4965fa510f;2026-02-06;Satoru Gojo;Knight;27;293039;2026-02-06 09:00:04.535304+00
486c6c89-4e42-46df-8877-e2f4b41c561a;2026-02-06;Killa;Royal Paladin;27;291510;2026-02-06 09:00:04.535304+00
d37af9ce-5c5c-45b8-ab83-b33eea7c8078;2026-02-06;Toru;Knight;26;234463;2026-02-06 09:00:04.535304+00
ce452b13-8484-42e3-a8f9-f301385b572e;2026-02-06;Forfun;Elder Druid;25;215625;2026-02-06 09:00:04.535304+00
65036fe7-38bc-4a76-9e2f-865c567bffe2;2026-02-06;Silver;Knight;25;212719;2026-02-06 09:00:04.535304+00
746b4cef-5633-465d-8f55-d02bac8b28d2;2026-02-06;Beaumount;Knight;25;206933;2026-02-06 09:00:04.535304+00
2492db0f-273a-409b-8afe-d6d8a458baaa;2026-02-06;Jobless;Paladin;24;202225;2026-02-06 09:00:04.535304+00
9236b9c4-0b77-4c62-8661-282c9c77c252;2026-02-06;Aelene;Master Sorcerer;24;198151;2026-02-06 09:00:04.535304+00
ed64e0b0-b1b2-47e3-ad3a-0d4e006e773a;2026-02-06;Turbo;Elder Druid;24;180553;2026-02-06 09:00:04.535304+00
7c41abab-3d95-4e5b-bf56-2c2eed7b604f;2026-02-06;Oddyzik;Master Sorcerer;24;179472;2026-02-06 09:00:04.535304+00
6742d4f4-e19c-4067-992b-ccd9c290ffda;2026-02-06;Dreamer;Master Sorcerer;23;173708;2026-02-06 09:00:04.535304+00
48e17389-fdef-42f2-8fce-692529282025;2026-02-06;Terrasamba;Master Sorcerer;23;168394;2026-02-06 09:00:04.535304+00
343e1a13-1de7-401f-af7d-70aee5386a18;2026-02-06;Pai das Putas;Paladin;23;166248;2026-02-06 09:00:04.535304+00
e6fec349-7344-4953-ab71-43a09da7786d;2026-02-06;Linkin Park;Knight;23;159609;2026-02-06 09:00:04.535304+00
